Year,Economy,Economy Label,CommercialMarket,CommercialMarket Label,Number of port calls,Number of port calls Footnote,Number of port calls Missing value
2018,5600,"Asia and Oceania",08,"Liquefied natural gas carriers",7221,,
2018,5600,"Asia and Oceania",05,"Dry bulk carriers",155944,,
2018,5600,"Asia and Oceania",04,"Dry breakbulk carriers",156402,,
2018,5600,"Asia and Oceania",06,"Roll-on/ roll-off ships",72143,,
2018,5600,"Asia and Oceania",03,"Container ships",276662,,
2018,5600,"Asia and Oceania",01,"Passenger ships",430646,,
2018,5702,"Northern America and Europe",00,"All ships",2491945,,
2018,5702,"Northern America and Europe",02,"Liquid bulk carriers",209916,,
2018,5702,"Northern America and Europe",07,"Liquefied petroleum gas carriers",16260,,
2018,5702,"Northern America and Europe",08,"Liquefied natural gas carriers",2345,,
2018,5702,"Northern America and Europe",05,"Dry bulk carriers",66597,,
2018,5702,"Northern America and Europe",04,"Dry breakbulk carriers",239136,,
2018,5702,"Northern America and Europe",06,"Roll-on/ roll-off ships",100145,,
2018,5702,"Northern America and Europe",03,"Container ships",118358,,
2018,5702,"Northern America and Europe",01,"Passenger ships",1739188,,
2018,5706,"Europe, Northern America, Australia and New Zealand",00,"All ships",2567883,,
2018,5706,"Europe, Northern America, Australia and New Zealand",02,"Liquid bulk carriers",214563,,
2018,5706,"Europe, Northern America, Australia and New Zealand",07,"Liquefied petroleum gas carriers",16620,,
2018,5706,"Europe, Northern America, Australia and New Zealand",08,"Liquefied natural gas carriers",3398,,
2018,5706,"Europe, Northern America, Australia and New Zealand",05,"Dry bulk carriers",83243,,
2018,5706,"Europe, Northern America, Australia and New Zealand",04,"Dry breakbulk carriers",242150,,
2018,5706,"Europe, Northern America, Australia and New Zealand",06,"Roll-on/ roll-off ships",103624,,
2018,5706,"Europe, Northern America, Australia and New Zealand",03,"Container ships",125842,,
2018,5706,"Europe, Northern America, Australia and New Zealand",01,"Passenger ships",1778443,,
2018,5703,"Central and Southern Asia",00,"All ships",60862,,
2018,5703,"Central and Southern Asia",02,"Liquid bulk carriers",13899,,
2018,5703,"Central and Southern Asia",07,"Liquefied petroleum gas carriers",1726,,
2018,5703,"Central and Southern Asia",08,"Liquefied natural gas carriers",442,,
2018,5703,"Central and Southern Asia",05,"Dry bulk carriers",12725,,
2018,5703,"Central and Southern Asia",04,"Dry breakbulk carriers",12872,,
2018,5703,"Central and Southern Asia",06,"Roll-on/ roll-off ships",1113,,
2018,5703,"Central and Southern Asia",03,"Container ships",15564,,
2018,5703,"Central and Southern Asia",01,"Passenger ships",2521,,
2018,5704,"Eastern and South-Eastern Asia",00,"All ships",954447,,
2018,5704,"Eastern and South-Eastern Asia",02,"Liquid bulk carriers",187818,,
2018,5704,"Eastern and South-Eastern Asia",07,"Liquefied petroleum gas carriers",23278,,
2018,5704,"Eastern and South-Eastern Asia",08,"Liquefied natural gas carriers",4137,,
2018,5704,"Eastern and South-Eastern Asia",05,"Dry bulk carriers",113558,,
2018,5704,"Eastern and South-Eastern Asia",04,"Dry breakbulk carriers",109016,,
2018,5704,"Eastern and South-Eastern Asia",06,"Roll-on/ roll-off ships",56488,,
2018,5704,"Eastern and South-Eastern Asia",03,"Container ships",221826,,
2018,5704,"Eastern and South-Eastern Asia",01,"Passenger ships",238326,,
2018,5705,"Western Asia and Northern Africa",00,"All ships",307492,,
2018,5705,"Western Asia and Northern Africa",02,"Liquid bulk carriers",34599,,
2018,5705,"Western Asia and Northern Africa",07,"Liquefied petroleum gas carriers",3296,,
2018,5705,"Western Asia and Northern Africa",08,"Liquefied natural gas carriers",1652,,
2018,5705,"Western Asia and Northern Africa",05,"Dry bulk carriers",17125,,
2018,5705,"Western Asia and Northern Africa",04,"Dry breakbulk carriers",36558,,
2018,5705,"Western Asia and Northern Africa",06,"Roll-on/ roll-off ships",15248,,
2018,5705,"Western Asia and Northern Africa",03,"Container ships",39045,,
2018,5705,"Western Asia and Northern Africa",01,"Passenger ships",159969,,
2018,1400,"Developing economies",00,"All ships",1202324,,
2018,1400,"Developing economies",02,"Liquid bulk carriers",217164,,
2018,1400,"Developing economies",07,"Liquefied petroleum gas carriers",23882,,
2018,1400,"Developing economies",08,"Liquefied natural gas carriers",4614,,
2018,1400,"Developing economies",05,"Dry bulk carriers",140676,,
2018,1400,"Developing economies",04,"Dry breakbulk carriers",147619,,
2018,1400,"Developing economies",06,"Roll-on/ roll-off ships",43493,,
2018,1400,"Developing economies",03,"Container ships",267019,,
2018,1400,"Developing economies",01,"Passenger ships",357857,,
2018,1410,"Developing economies: Africa",00,"All ships",93340,,
2018,1410,"Developing economies: Africa",02,"Liquid bulk carriers",12477,,
2018,1410,"Developing economies: Africa",07,"Liquefied petroleum gas carriers",1954,,
2018,1410,"Developing economies: Africa",08,"Liquefied natural gas carriers",581,,
2018,1410,"Developing economies: Africa",05,"Dry bulk carriers",13309,,
2018,1410,"Developing economies: Africa",04,"Dry breakbulk carriers",16206,,
2018,1410,"Developing economies: Africa",06,"Roll-on/ roll-off ships",7227,,
2018,1410,"Developing economies: Africa",03,"Container ships",21712,,
2018,1410,"Developing economies: Africa",01,"Passenger ships",19874,,
2018,1420,"Developing economies: Americas",00,"All ships",163832,,
2018,1420,"Developing economies: Americas",02,"Liquid bulk carriers",34501,,
2018,1420,"Developing economies: Americas",07,"Liquefied petroleum gas carriers",3572,,
2018,1420,"Developing economies: Americas",08,"Liquefied natural gas carriers",470,,
2018,1420,"Developing economies: Americas",05,"Dry bulk carriers",23701,,
2018,1420,"Developing economies: Americas",04,"Dry breakbulk carriers",18600,,
2018,1420,"Developing economies: Americas",06,"Roll-on/ roll-off ships",8017,,
2018,1420,"Developing economies: Americas",03,"Container ships",37284,,
2018,1420,"Developing economies: Americas",01,"Passenger ships",37687,,
2018,1460,"Developing economies: Asia and Oceania",00,"All ships",945152,,
2018,1460,"Developing economies: Asia and Oceania",02,"Liquid bulk carriers",170186,,
2018,1460,"Developing economies: Asia and Oceania",07,"Liquefied petroleum gas carriers",18356,,
2018,1460,"Developing economies: Asia and Oceania",08,"Liquefied natural gas carriers",3563,,
2018,1460,"Developing economies: Asia and Oceania",05,"Dry bulk carriers",103666,,
2018,1460,"Developing economies: Asia and Oceania",04,"Dry breakbulk carriers",112813,,
2018,1460,"Developing economies: Asia and Oceania",06,"Roll-on/ roll-off ships",28249,,
2018,1460,"Developing economies: Asia and Oceania",03,"Container ships",208023,,
2018,1460,"Developing economies: Asia and Oceania",01,"Passenger ships",300296,,
2018,1430,"Developing economies: Asia",00,"All ships",931879,,
2018,1430,"Developing economies: Asia",02,"Liquid bulk carriers",169281,,
2018,1430,"Developing economies: Asia",07,"Liquefied petroleum gas carriers",18318,,
2018,1430,"Developing economies: Asia",08,"Liquefied natural gas carriers",3463,,
2018,1430,"Developing economies: Asia",05,"Dry bulk carriers",103217,,
2018,1430,"Developing economies: Asia",04,"Dry breakbulk carriers",109875,,
2018,1430,"Developing economies: Asia",06,"Roll-on/ roll-off ships",28131,,
2018,1430,"Developing economies: Asia",03,"Container ships",205868,,
2018,1430,"Developing economies: Asia",01,"Passenger ships",293726,,
2018,1450,"Developing economies: Oceania",00,"All ships",13273,,
2018,1450,"Developing economies: Oceania",02,"Liquid bulk carriers",905,,
2018,1450,"Developing economies: Oceania",07,"Liquefied petroleum gas carriers",38,,
2018,1450,"Developing economies: Oceania",08,"Liquefied natural gas carriers",100,,
2018,1450,"Developing economies: Oceania",05,"Dry bulk carriers",449,,
2018,1450,"Developing economies: Oceania",04,"Dry breakbulk carriers",2938,,
2018,1450,"Developing economies: Oceania",06,"Roll-on/ roll-off ships",118,,
2018,1450,"Developing economies: Oceania",03,"Container ships",2155,,
2018,1450,"Developing economies: Oceania",01,"Passenger ships",6570,,
2018,1500,"Developed economies",00,"All ships",2910608,,
2018,1500,"Developed economies",02,"Liquid bulk carriers",276956,,
2018,1500,"Developed economies",07,"Liquefied petroleum gas carriers",25475,,
2018,1500,"Developed economies",08,"Liquefied natural gas carriers",6003,,
2018,1500,"Developed economies",05,"Dry bulk carriers",118875,,
2018,1500,"Developed economies",04,"Dry breakbulk carriers",282725,,
2018,1500,"Developed economies",06,"Roll-on/ roll-off ships",144039,,
2018,1500,"Developed economies",03,"Container ships",186997,,
2018,1500,"Developed economies",01,"Passenger ships",1869538,,
2018,1520,"Developed economies: Americas",00,"All ships",371456,,
2018,1520,"Developed economies: Americas",02,"Liquid bulk carriers",26732,,
2018,1520,"Developed economies: Americas",07,"Liquefied petroleum gas carriers",1787,,
2018,1520,"Developed economies: Americas",08,"Liquefied natural gas carriers",470,,
2018,1520,"Developed economies: Americas",05,"Dry bulk carriers",29272,,
2018,1520,"Developed economies: Americas",04,"Dry breakbulk carriers",11394,,
2018,1520,"Developed economies: Americas",06,"Roll-on/ roll-off ships",11133,,
2018,1520,"Developed economies: Americas",03,"Container ships",21948,,
2018,1520,"Developed economies: Americas",01,"Passenger ships",268720,,
2018,1560,"Developed economies: Asia and Oceania",00,"All ships",418663,,
2018,1560,"Developed economies: Asia and Oceania",02,"Liquid bulk carriers",67040,,
2018,1560,"Developed economies: Asia and Oceania",07,"Liquefied petroleum gas carriers",9215,,
2018,1560,"Developed economies: Asia and Oceania",08,"Liquefied natural gas carriers",3658,,
2018,1560,"Developed economies: Asia and Oceania",05,"Dry bulk carriers",52278,,
2018,1560,"Developed economies: Asia and Oceania",04,"Dry breakbulk carriers",43589,,
2018,1560,"Developed economies: Asia and Oceania",06,"Roll-on/ roll-off ships",43894,,
2018,1560,"Developed economies: Asia and Oceania",03,"Container ships",68639,,
2018,1560,"Developed economies: Asia and Oceania",01,"Passenger ships",130350,,
2018,1530,"Developed economies: Asia",00,"All ships",342648,,
2018,1530,"Developed economies: Asia",02,"Liquid bulk carriers",62393,,
2018,1530,"Developed economies: Asia",07,"Liquefied petroleum gas carriers",8855,,
2018,1530,"Developed economies: Asia",08,"Liquefied natural gas carriers",2605,,
2018,1530,"Developed economies: Asia",05,"Dry bulk carriers",35632,,
2018,1530,"Developed economies: Asia",04,"Dry breakbulk carriers",40498,,
2018,1530,"Developed economies: Asia",06,"Roll-on/ roll-off ships",40415,,
2018,1530,"Developed economies: Asia",03,"Container ships",61155,,
2018,1530,"Developed economies: Asia",01,"Passenger ships",91095,,
2018,1550,"Developed economies: Oceania",00,"All ships",76015,,
2018,1550,"Developed economies: Oceania",02,"Liquid bulk carriers",4647,,
2018,1550,"Developed economies: Oceania",07,"Liquefied petroleum gas carriers",360,,
2018,1550,"Developed economies: Oceania",08,"Liquefied natural gas carriers",1053,,
2018,1550,"Developed economies: Oceania",05,"Dry bulk carriers",16646,,
2018,1550,"Developed economies: Oceania",04,"Dry breakbulk carriers",3091,,
2018,1550,"Developed economies: Oceania",06,"Roll-on/ roll-off ships",3479,,
2018,1550,"Developed economies: Oceania",03,"Container ships",7484,,
2018,1550,"Developed economies: Oceania",01,"Passenger ships",39255,,
2018,1540,"Developed economies: Europe",00,"All ships",2120489,,
2018,1540,"Developed economies: Europe",02,"Liquid bulk carriers",183184,,
2018,1540,"Developed economies: Europe",07,"Liquefied petroleum gas carriers",14473,,
2018,1540,"Developed economies: Europe",08,"Liquefied natural gas carriers",1875,,
2018,1540,"Developed economies: Europe",05,"Dry bulk carriers",37325,,
2018,1540,"Developed economies: Europe",04,"Dry breakbulk carriers",227742,,
2018,1540,"Developed economies: Europe",06,"Roll-on/ roll-off ships",89012,,
2018,1540,"Developed economies: Europe",03,"Container ships",96410,,
2018,1540,"Developed economies: Europe",01,"Passenger ships",1470468,,
2018,1600,"Developing economies excluding China",00,"All ships",961939,,
2018,1600,"Developing economies excluding China",02,"Liquid bulk carriers",181322,,
2018,1600,"Developing economies excluding China",07,"Liquefied petroleum gas carriers",16821,,
2018,1600,"Developing economies excluding China",08,"Liquefied natural gas carriers",3920,,
2018,1600,"Developing economies excluding China",05,"Dry bulk carriers",85775,,
2018,1600,"Developing economies excluding China",04,"Dry breakbulk carriers",118814,,
2018,1600,"Developing economies excluding China",06,"Roll-on/ roll-off ships",36883,,
2018,1600,"Developing economies excluding China",03,"Container ships",195484,,
2018,1600,"Developing economies excluding China",01,"Passenger ships",322920,,
2018,1601,"Developing economies excluding LDCs",00,"All ships",1179587,,
2018,1601,"Developing economies excluding LDCs",02,"Liquid bulk carriers",213636,,
2018,1601,"Developing economies excluding LDCs",07,"Liquefied petroleum gas carriers",23498,,
2018,1601,"Developing economies excluding LDCs",08,"Liquefied natural gas carriers",4555,,
2018,1601,"Developing economies excluding LDCs",05,"Dry bulk carriers",136930,,
2018,1601,"Developing economies excluding LDCs",04,"Dry breakbulk carriers",142824,,
2018,1601,"Developing economies excluding LDCs",06,"Roll-on/ roll-off ships",41766,,
2018,1601,"Developing economies excluding LDCs",03,"Container ships",259390,,
2018,1601,"Developing economies excluding LDCs",01,"Passenger ships",356988,,
2018,1610,"LDCs (Least developed countries)",00,"All ships",22737,,
2018,1610,"LDCs (Least developed countries)",02,"Liquid bulk carriers",3528,,
2018,1610,"LDCs (Least developed countries)",07,"Liquefied petroleum gas carriers",384,,
2018,1610,"LDCs (Least developed countries)",08,"Liquefied natural gas carriers",59,,
2018,1610,"LDCs (Least developed countries)",05,"Dry bulk carriers",3746,,
2018,1610,"LDCs (Least developed countries)",04,"Dry breakbulk carriers",4795,,
2018,1610,"LDCs (Least developed countries)",06,"Roll-on/ roll-off ships",1727,,
2018,1610,"LDCs (Least developed countries)",03,"Container ships",7629,,
2018,1610,"LDCs (Least developed countries)",01,"Passenger ships",869,,
2018,1614,"LDCs: Africa",00,"All ships",16781,,
2018,1614,"LDCs: Africa",02,"Liquid bulk carriers",2615,,
2018,1614,"LDCs: Africa",07,"Liquefied petroleum gas carriers",320,,
2018,1614,"LDCs: Africa",08,"Liquefied natural gas carriers",59,,
2018,1614,"LDCs: Africa",05,"Dry bulk carriers",2978,,
2018,1614,"LDCs: Africa",04,"Dry breakbulk carriers",3179,,
2018,1614,"LDCs: Africa",06,"Roll-on/ roll-off ships",1558,,
2018,1614,"LDCs: Africa",03,"Container ships",5282,,
2018,1614,"LDCs: Africa",01,"Passenger ships",790,,
2018,1612,"LDCs: Asia",00,"All ships",4384,,
2018,1612,"LDCs: Asia",02,"Liquid bulk carriers",799,,
2018,1612,"LDCs: Asia",07,"Liquefied petroleum gas carriers",64,,
2018,1612,"LDCs: Asia",08,"Liquefied natural gas carriers",,,"Not available or not separately reported"
2018,1612,"LDCs: Asia",05,"Dry bulk carriers",643,,
2018,1612,"LDCs: Asia",04,"Dry breakbulk carriers",758,,
2018,1612,"LDCs: Asia",06,"Roll-on/ roll-off ships",67,,
2018,1612,"LDCs: Asia",03,"Container ships",2038,,
2018,1612,"LDCs: Asia",01,"Passenger ships",15,,
2018,1615,"LDCs: Islands and Haiti",00,"All ships",1572,,
2018,1615,"LDCs: Islands and Haiti",02,"Liquid bulk carriers",114,,
2018,1615,"LDCs: Islands and Haiti",07,"Liquefied petroleum gas carriers",,,"Not available or not separately reported"
2018,1615,"LDCs: Islands and Haiti",08,"Liquefied natural gas carriers",,,"Not available or not separately reported"
2018,1615,"LDCs: Islands and Haiti",05,"Dry bulk carriers",125,,
2018,1615,"LDCs: Islands and Haiti",04,"Dry breakbulk carriers",858,,
2018,1615,"LDCs: Islands and Haiti",06,"Roll-on/ roll-off ships",102,,
2018,1615,"LDCs: Islands and Haiti",03,"Container ships",309,,
2018,1615,"LDCs: Islands and Haiti",01,"Passenger ships",64,,
2018,1620,"LLDCs (Landlocked developing countries)",00,"All ships",5856,,
2018,1620,"LLDCs (Landlocked developing countries)",02,"Liquid bulk carriers",2247,,
2018,1620,"LLDCs (Landlocked developing countries)",07,"Liquefied petroleum gas carriers",,,"Not available or not separately reported"
2018,1620,"LLDCs (Landlocked developing countries)",08,"Liquefied natural gas carriers",,,"Not available or not separately reported"
2018,1620,"LLDCs (Landlocked developing countries)",05,"Dry bulk carriers",44,,
2018,1620,"LLDCs (Landlocked developing countries)",04,"Dry breakbulk carriers",2097,,
2018,1620,"LLDCs (Landlocked developing countries)",06,"Roll-on/ roll-off ships",395,,
2018,1620,"LLDCs (Landlocked developing countries)",03,"Container ships",,,"Not available or not separately reported"
2018,1620,"LLDCs (Landlocked developing countries)",01,"Passenger ships",1073,,
2018,1640,"SIDS (Small island developing States) (UN-OHRLLS)",00,"All ships",119951,,
2018,1640,"SIDS (Small island developing States) (UN-OHRLLS)",02,"Liquid bulk carriers",44206,,
2018,1640,"SIDS (Small island developing States) (UN-OHRLLS)",07,"Liquefied petroleum gas carriers",1077,,
2018,1640,"SIDS (Small island developing States) (UN-OHRLLS)",08,"Liquefied natural gas carriers",479,,
2018,1640,"SIDS (Small island developing States) (UN-OHRLLS)",05,"Dry bulk carriers",5316,,
2018,1640,"SIDS (Small island developing States) (UN-OHRLLS)",04,"Dry breakbulk carriers",14795,,
2018,1640,"SIDS (Small island developing States) (UN-OHRLLS)",06,"Roll-on/ roll-off ships",3351,,
2018,1640,"SIDS (Small island developing States) (UN-OHRLLS)",03,"Container ships",27416,,
2018,1640,"SIDS (Small island developing States) (UN-OHRLLS)",01,"Passenger ships",23311,,
2018,1641,"SIDS: Atlantic and Indian Ocean",00,"All ships",8368,,
2018,1641,"SIDS: Atlantic and Indian Ocean",02,"Liquid bulk carriers",1535,,
2018,1641,"SIDS: Atlantic and Indian Ocean",07,"Liquefied petroleum gas carriers",22,,
2018,1641,"SIDS: Atlantic and Indian Ocean",08,"Liquefied natural gas carriers",,,"Not available or not separately reported"
2018,1641,"SIDS: Atlantic and Indian Ocean",05,"Dry bulk carriers",681,,
2018,1641,"SIDS: Atlantic and Indian Ocean",04,"Dry breakbulk carriers",1163,,
2018,1641,"SIDS: Atlantic and Indian Ocean",06,"Roll-on/ roll-off ships",241,,
